title,authors,journal,year,pdf_url,pdf_week_code,page_number,entry_index_in_pdf,ingested_at
® Evaluating the dissociation between drivers' self-perceived and objective need for vehicle assistance during obstacle avoidance tasks,"Luster MS, Pitts BJ",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,70,68,2025-09-06T21:14:25.127565
® Human-centered design: a haptic robotic-based leader-follower driving training system to improve driving skills and enhance safety,"Lammert K, Huang G, Etu EE, Quientero D, Jiang L",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,71,69,2025-09-06T21:14:25.127565
"® Measuring beach replenishment's effects on aquatic spinal injuries: an analysis of six rounds of replenishment at a high volume coastal resort [conference abstract #226] - Falcon J<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Measuring users' satisfaction of the road network using structural equation modeling","Shaaban K, Shakeel K, Rashidi TH, Kim I",Int. J. Sustain. Transp.,2022,https://www.safetylit.org/week/2024/240107.pdf,240107,72,70,2025-09-06T21:14:25.127565
® Professionalisation in safety: in the heart of emergency response,"Foussard C, Wassenhove WV, Remis CD",Int. J. Emerg. Manage.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,73,71,2025-09-06T21:14:25.127565
® The development of the Trust in Self-Driving Vehicles Scale (TSDV),"Robertson IWT, Kortum P, Acemyan CZ, Oswald FL",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,74,72,2025-09-06T21:14:25.127565
® Use of a social vulnerability index in investigating transit deserts in Alabama,"Doustmohammadi M, Merschman E, Anderson M, Biglari S","Int. J. Traffic Transp. Eng. (Rosemead, Calif.)",2023,https://www.safetylit.org/week/2024/240107.pdf,240107,75,73,2025-09-06T21:14:25.127565
® A systematic review on rainfall thresholds for landslides occurrence,"Gonzalez FCG, Cavacanti MCR, Nahas Ribeiro W, Mendonca MB, Haddad AN",Heliyon,2024,https://www.safetylit.org/week/2024/240107.pdf,240107,76,74,2025-09-06T21:14:25.127565
® Impacts of roadside vegetation and lane width on speed management in rural roads,"Wu J, Jiang J, Duffy V, Zhou J, Chen Y, Tian R, McCoy D, Ruble T",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,77,75,2025-09-06T21:14:25.127565
"® The impact of weather conditions on everyday cycling with different bike types in parents of young children participating in the CARTOBIKE randomized controlled trial - Bjørnarå HB, Berntsen S, Te Velde SJ, Fyhri A, Isaksen K, Deforche B, Andersen LB, Stenling A, Bere E. Int. J. Sustain. Transp. 2023; 17(2): 128-135. Uncertainty and disaster recovery: an analysis of victim perceptions utilizing the problematic integration theory","Bagley BH, Bright CF, Sayre E, Hanks R, Wraight S",Qual. Res. Rep. Commun.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,78,76,2025-09-06T21:14:25.127565
"® A systematic review of challenging scenarios involving automated vehicles and vulnerable road users - Deshmukh A, Wang Z, Guo H, Ammar D, Sherony R, Feng F, Lin B, Bao S, Zhou F. Proc. Hum. Factors Ergon. Soc. Annu. Meet. 2023; 67(1): 678-685. Accidents rate of the Polish State Fire Service officers during service in the years 2015-2022","Dudziński, Czyżewski, Kubiak T, Milczarczyk T",Med. Pr.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,79,77,2025-09-06T21:14:25.127565
® Are eating and phone use equally distracting? A simulated driving model comparison,"Bai X, Henderson C, Hewitt D, Traylor Z, Xie Z, Nam C",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,80,78,2025-09-06T21:14:25.127565
"® Blood markers in relation to a history of traumatic brain injury across stages of cognitive impairment in a diverse cohort - LoBue C, Stopschinski BE, Saez Calveras N, Douglas PM, Huebinger R, Cullum CM, Hart J, Gonzales MM. J. Alzheimers Dis. 2023; ePub(ePub): ePub. Breaking the link between negative emotion and unhealthy eating: the role of emotion regulation","Langley EB, O'Leary DJ, Gross JJ, Shiota MN",Affect. Sci.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,81,79,2025-09-06T21:14:25.127565
® Contribution of various forefoot areas to push-off peak at different speeds and slopes during walking,"Doerks F, Riedel L, Einfeldt AK, Windhagen H, Hurschler C, Jakubowitz E",Gait Posture,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,82,80,2025-09-06T21:14:25.127565
® Do drivers understand cyclists' communication cues?,"Petersen CM, DeLucia PR",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,83,81,2025-09-06T21:14:25.127565
® Effect of task demands on elementary features in vigilance,"Lui TG, Hess LJ, Greenlee ET, DeLucia PR",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,84,82,2025-09-06T21:14:25.127565
® Examining the effects of cellphone separation on cognitive engagement and behavioral performance in a Stroop task,"Quesnel A, Yang X",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,85,83,2025-09-06T21:14:25.127565
"® Incidence of injury and illness among paediatric Team USA athletes competing in the 2020 Tokyo and 2022 Beijing Olympic and Paralympic Games - Post EG, Anderson T, Shilt JS, Dugan EL, Clark SC, Larson EG, Noble-Taylor KE, Robinson DM, Donaldson AT, Finnoff JT, Adams WM. BMJ Open Sport Exerc. Med. 2023; 9(4): e001730. Inclusive Beaches Program, showcasing Albatross Nippers [conference abstract #156] - Simon P, Marshall N<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Incomplete decapitation in suicidal vehicle-assisted ligature strangulation: a case report and a review of the literature","Lorenzoni M, Baldisser F, Del Balzo G, Raniero D, Ausania F",Leg. Med. (Elsevier),2023,https://www.safetylit.org/week/2024/240107.pdf,240107,86,84,2025-09-06T21:14:25.127565
® L3 vehicles are becoming a reality: important human factors consideration for the viability of conditional automation,"Yu D, Nasir M, Pitts BJ, Shutko J, Bao S, Monk C",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,87,85,2025-09-06T21:14:25.127565
® Morning chronotypes and post-lunch dip: an investigation of driving fatigue in well-rested subjects,"Sanjaya KH, Sutarto AP, Damayanti KA, Hadi N",Int. J. Hum. Factors Ergon.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,88,86,2025-09-06T21:14:25.127565
"® Polypharmacy is associated with slow gait speed and recurrent falls in older people with HIV - Kosana P, Wu K, Tassiopoulos K, Letendre S, Ma Q, Paul R, Ellis R, Erlandson KM, Farhadian SF. Clin. Infect. Dis. 2023; ePub(ePub): ePub. Predicting acute changes in suicidal ideation and planning: a longitudinal study of symptom mediators and the role of the menstrual cycle in female psychiatric outpatients with suicidality - Ross JM, Barone JC, Tauseef H, Schmalenberger KM, Nagpal A, Crane NA, Eisenlohr-Moul TA. Am. J. Psychiatry 2024; 181(1): 57-67. Predicting automated vehicle takeover decision during the nighttime","Liang N, Lim C, Yu D, Prakah-Asante KO, Pitts BJ",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,89,87,2025-09-06T21:14:25.127565
® Representations of protective equipment in ancient Egyptian art,Abou El-Fetouh Hamid M,J. Fac. Tour. Hotel Univ. Sadat City,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,90,88,2025-09-06T21:14:25.127565
"® Short-term effects of an American football game on cognitive function, memory, and brain functional connectivity - Amedi R, Hoffman JR, Ostfeld I, Zamir A, Tavor I, Tik N, Barazany D, Fonville TR, Horstemeyer MF, Gepner Y. Exerc. Sport Mov. 2023; 1(2): e00006. Sociodemographic factors associated with major depressive episodes and suicidal ideation among emerging adults with diabetes in the U.S","Yadav S, Hong YR, Westen S, Marlow NM, Haller MJ, Walker AF",Front. Endocrinol. (Lausanne),2023,https://www.safetylit.org/week/2024/240107.pdf,240107,91,89,2025-09-06T21:14:25.127565
"® The down-regulation of STC2 mRNA may serve as a biomarker for death from mechanical asphyxia - Hu Y, Han L, Zhang H, Li W, Wu T, Ma J, Zhang D, Ma K, Xiao B, Yu Y, Xu H, Tian L, Liao X, Chen L. Leg. Med. (Elsevier) 2023; 67: e102382. The effects of physiological and mental fatigue on driving performance and an analysis of countermeasures","Costedoat G, Chao A, Feria CS",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,92,90,2025-09-06T21:14:25.127565
® Towards an approach to define transparency requirements for maritime collision avoidance,"van de Merwe K, Mallam S, Engelhardtsen, Nazir S",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,93,91,2025-09-06T21:14:25.127565
"® Validation of the Ankle Ligament Reconstruction-Return to Sports after Injury (ALR-RSI) Score as a tool to assess psychological readiness to return to sport in an active population after ankle fracture surgery: a cross-sectional study - Saliba I, Cannell S, Valentin E, Dagher T, Bauer T, Anract P, Feruglio S, Vialle R, Moussellard HP, Hardy A. J. Foot Ankle Surg. 2023; ePub(ePub): ePub. Visual attention patterns in automated and manual lane change maneuvers","Noonan TZ, Gershon P, Mehler B, Reimer B",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,94,92,2025-09-06T21:14:25.127565
® Influencing factors of falls among older adults in Chinese retirement institutions: a systematic review and meta-analysis,"Huang X, Jiang Y, Liu Y, Shen L, Pan J, Zhang Y",PLoS One,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,96,94,2025-09-06T21:14:25.127565
"® Reply to the letter to the editor ""Frailty is a risk factor for falls in the older adults: a systematic review and meta-analysis""","Yang ZC, Lin H, Jiang GH, Chu YH, Gao JH, Tong ZJ, Wang ZH",J. Nutr. Health Aging,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,97,95,2025-09-06T21:14:25.127565
"® Autopsy findings in fire deaths in relation to manner of death: analysis of autopsy records in Friuli, Italy (1993-2020)","Simonit F, Da Broi U, Giudici F, Sciarappa OE, Innocenti D, Desinan L",Leg. Med. (Elsevier),2023,https://www.safetylit.org/week/2024/240107.pdf,240107,98,96,2025-09-06T21:14:25.127565
® Expanding the Health Belief Model for exploring inpatient fall risk perceptions: a methodology paper,"Dolan H, Taylor-Piliae R",J. Adv. Nurs.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,99,97,2025-09-06T21:14:25.127565
"® Physiological responses to 9 hours of heat exposure in young and older adults. Part III: Association with self-reported symptoms and mood-state - McGarr GW, Meade RD, Notley SR, Akerman AP, Richards BJ, McCourt ER, King KE, McCormick JJ, Boulay P, Sigal RJ, Kenny GP. J. Appl. Physiol. (APS Bethesda) 2023; ePub(ePub): ePub. Polypharmacy is associated with slow gait speed and recurrent falls in older people with HIV - Kosana P, Wu K, Tassiopoulos K, Letendre S, Ma Q, Paul R, Ellis R, Erlandson KM, Farhadian SF. Clin. Infect. Dis. 2023; ePub(ePub): ePub. Prevalence, complications, and risk factors of falls and fear of falling among older adults; based on Ardakan Cohort Study on Aging (ACSA) - Delbari A, Azimi A, Najafi M, Saatchi M, Bidkhori M, Mousavi ME, Tabatabaei FS, Hooshmand E. Arch. Acad. Emerg. Med. 2024; 12(1): e9. Quantity of melatonin and CBD in melatonin gummies sold in the US","Cohen PA, Avula B, Wang YH, Katragunta K, Khan I",J. Am. Med. Assoc. JAMA,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,100,98,2025-09-06T21:14:25.127565
"® Jurisprudence, Laws, Legislation, Policies, Rules ""In the end you keep silent"": help-seeking behavior upon sexual victimization in older adults - Nobels A, De Schrijver L, Van Landuyt M, Vandeviver C, Lemmens GMD, Beaulieu M, Keygnaert I. J. Interpers. Violence 2023; ePub(ePub): ePub. ""The demons made me do it"": when delusions of possession lead to attempted inpatient suicide","Weiss JR, Sharobeam M, Faden J",J. Nerv. Ment. Dis.,2024,https://www.safetylit.org/week/2024/240107.pdf,240107,101,99,2025-09-06T21:14:25.127565
® A well-regulated militia: a historical reading of the Second Amendment,Treanor D,Bellarmine Law Soc. Rev.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,102,100,2025-09-06T21:14:25.127565
® Bonus-based mercenary punishment promotes cooperation in public goods games,"Kang H, Liu S, Chen Q, Shen Y, Sun X",Heliyon,2024,https://www.safetylit.org/week/2024/240107.pdf,240107,103,101,2025-09-06T21:14:25.127565
® Effects of driver risk profiles on pertceptions of automated vehicles,"Svancara AM, Kim W",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,105,103,2025-09-06T21:14:25.127565
"® Factors associated with non-help-seeking among women victims of physical or sexual intimate partner violence in Peru: findings from the National Demographic and Family Health Survey, 2017 to 2019","Salvador-Oscco E, Santander-Cahuantico AC, Fernandez-Guzman D, Bendezu-Quispe G",Int. J. Soc. Psychiatry,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,106,104,2025-09-06T21:14:25.127565
"® Lifejackets or just jackets? Seaworthiness of lifejackets sold at landing sites on Lake Albert, Uganda - Oporia F, Jagnoor J, Mumbya J, Balugaba BE, Businge O, Agenonga J, Walekhwa AW, Isunju JB, Kobusingye O. Int. J. Occup. Safety Ergonomics 2023; ePub(ePub): ePub. Lifetimes of vulnerability: childhood adversity, poor adult health, and the criminal legal system",Henderson LS,J. Health Soc. Behav.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,107,105,2025-09-06T21:14:25.127565
® Parkinson's disease and driving fitness: a systematic review of the existing guidelines,"Stamatelos P, Economou A, Yannis G, Stefanis L, Papageorgiou SG",Mov. Disord. Clin. Pract. (Hoboken),2023,https://www.safetylit.org/week/2024/240107.pdf,240107,108,106,2025-09-06T21:14:25.127565
® Recalibrating Bruen: the merits of historical burden-shifting in Second Amendment cases,Schascheck KGII,Belmont Law Rev.,2023,https://www.safetylit.org/week/2024/240107.pdf,240107,109,107,2025-09-06T21:14:25.127565
